normalized_vendor_name,original_vendor_name
CARLETON UNIVERSITY,Carleton University
CARLETON UNIVERSITY,CARLETON UNIVERSITY SCHOOL OF
CARLETON UNIVERSITY,CARLETON UNIVERSITY
CARLETON UNIVERSITY,Carleton University Conference Serv
CARLETON UNIVERSITY,Carleton University Research Office (CURO)
CARLETON UNIVERSITY,CARLETON UNIVERSITY RESEARCH OFFICE (CURO)
CARLETON UNIVERSITY,CARLETON UNIVERSITY RESEARCH OFFICE
CARLETON UNIVERSITY,"CARLETON UNIVERSITY, DEPT. OF"
CARLETON UNIVERSITY,"CARLETON UNIVERSITY, CENTRE FOR"
CARLETON UNIVERSITY,CARLETON UNIVERSITY RESEARCH UNIT
CARLETON UNIVERSITY,CARLETON CENTRE FOR COMMUNITY INNOVATION CARLETON UNIVERSITY DUNTON TOWER 2125
CARLETON UNIVERSITY,THE NORMAN PATERSON SCHOOL OF
CARLETON UNIVERSITY,CARLETON UNIVERSITY FACULTY OF
CARLETON UNIVERSITY,Carleton University Research Office
CARLETON UNIVERSITY,* THE NORMAN PATERSON SCHOOL OF
CARLETON UNIVERSITY,CARLETON UNIVERSITY (RRDR)
CARLETON UNIVERSITY,NEADS CARLETON UNIVERSITY
CARLETON UNIVERSITY,Carleton University- Prof. Carvin
CARLETON UNIVERSITY,SCHOOL OF PUBLIC POLICY AND ADMIN. CARLETON UNIVERSITY
CARLETON UNIVERSITY,CARLETON UNIVERSITY - CTPL
CARLETON UNIVERSITY,"CARLETON UNIVERSITY, SCHOOL OF"
CARLETON UNIVERSITY,CARLETON UNIVERSITY - OFFICE OF RESEARCH SERVICES C/O: MARY MOORE
CARLETON UNIVERSITY,ALLAN M. MASLOVE CONSULTING LTD. CARLETON UNIVERSITY
CARLETON UNIVERSITY,Institute of European Studies-Carleton University
CARLETON UNIVERSITY,SPROTT SCHOOL OF BUSINESS CREWW CARLETON UNIVERSITY
CARLETON UNIVERSITY,"WARREN THORNGATE PROFESSOR, PSYCHOLOGY DEPARTMENT CARLETON UNIVERSITY"
CARLETON UNIVERSITY,"Sprott School of Business, Carleton University"
CARLETON UNIVERSITY,Carleton Technology and Training Center
CARLETON UNIVERSITY,CARLETON UNIVERSITY-SPROTT SCHOOL OF BUSINESS
CARLETON UNIVERSITY,University of Carleton
CARLETON UNIVERSITY,Carleton university
CARLETON UNIVERSITY,STEPHEN MAGUIRE CARLETON UNIVERSITY
