d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2020-2021,107426.95,102771.80
11_defence,2021-2022,116791.07,107770.03
2_professional_services,2021-2022,20377.02,18917.95
2_professional_services,2022-2023,60157.84,53332.62
3_information_technology,2020-2021,219857.00,211738.34
5_transportation_and_logistics,2017-2018,148531.42,153174.00
5_transportation_and_logistics,2018-2019,487060.73,495481.36
5_transportation_and_logistics,2019-2020,599906.85,597030.09
5_transportation_and_logistics,2020-2021,474676.32,453986.43
5_transportation_and_logistics,2021-2022,641691.79,594141.18
5_transportation_and_logistics,2022-2023,702829.93,629086.30
