normalized_vendor_name,original_vendor_name
AMER SPORTS CANADA,"ARC'TERYX Equipment, a division of Amer Sports Canada Inc."
AMER SPORTS CANADA,Amer Sports Canada
AMER SPORTS CANADA,Arc'teryx
AMER SPORTS CANADA,ARC'TERYX
AMER SPORTS CANADA,ARC'TERYX EQUIPMENT
AMER SPORTS CANADA,AMER SPORTS CANADA
AMER SPORTS CANADA,Arc'Teryx
AMER SPORTS CANADA,"AMER SPORTS CANADA, INC"
AMER SPORTS CANADA,ARC'TERYX LEAF
AMER SPORTS CANADA,ARC'TERYX EQUIPMENT INC.
AMER SPORTS CANADA,Arc'Teryx Equipment Inc
AMER SPORTS CANADA,Arc'teryx Equipment
AMER SPORTS CANADA,ARC TERRYX Equipment Inc.
AMER SPORTS CANADA,Arc'Teryx Equipment
AMER SPORTS CANADA,ARC'TERYX EQUIPMENT INC
