d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2018-2019,26801.78,27052.15
1_facilities_and_construction,2019-2020,224091.26,221837.58
1_facilities_and_construction,2020-2021,1075035.32,1023866.69
1_facilities_and_construction,2021-2022,438516.03,408544.33
1_facilities_and_construction,2022-2023,381416.24,341292.85
2_professional_services,2018-2019,164443.13,166656.53
2_professional_services,2019-2020,676043.38,669003.06
2_professional_services,2020-2021,715514.81,681686.73
2_professional_services,2021-2022,369930.38,344680.76
2_professional_services,2022-2023,139739.13,125920.50
3_information_technology,2022-2023,236170.00,213323.94
