d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2017-2018,13927.25,14166.48
0_other,2020-2021,27572.00,26061.37
1_facilities_and_construction,2018-2019,30809.45,31234.29
11_defence,2021-2022,23460.00,4461.88
2_professional_services,2017-2018,109551.06,111554.63
2_professional_services,2018-2019,146925.87,148721.52
2_professional_services,2020-2021,124199.92,117395.18
3_information_technology,2017-2018,130718.44,133181.63
3_information_technology,2018-2019,323832.84,327909.85
3_information_technology,2019-2020,306644.91,306016.82
3_information_technology,2020-2021,31818.03,31362.06
3_information_technology,2021-2022,26164.02,24167.52
7_travel,2021-2022,14334.05,3912.70
9_human_capital,2017-2018,1647765.91,1687451.98
9_human_capital,2018-2019,2315768.19,2343792.93
9_human_capital,2019-2020,2765630.13,2759247.79
9_human_capital,2020-2021,1177523.85,1137796.99
9_human_capital,2021-2022,1128475.40,772733.61
