normalized_vendor_name,original_vendor_name
GLOBAL KNOWLEDGE,Global Knowledge Network (Canada) Inc.
GLOBAL KNOWLEDGE,GLOBAL KNOWLEDGE NETWORK (CANADA)
GLOBAL KNOWLEDGE,GLOBAL KNOWLEDGE NETWORK
GLOBAL KNOWLEDGE,GLOBAL KNOWLEDGE NETWORK CANADA INC
GLOBAL KNOWLEDGE,Global Knowledge
GLOBAL KNOWLEDGE,GLOBAL KNOWLEDGE NETWORK CANADA INC.
GLOBAL KNOWLEDGE,GLOBAL KNOWLEDGE NETWORK (CAN
GLOBAL KNOWLEDGE,Global Knowledge Network (Canada) Inc
GLOBAL KNOWLEDGE,Global Knowledge Network
GLOBAL KNOWLEDGE,Global Knowledge Network Canada
GLOBAL KNOWLEDGE,Global Knowledge Network Canada Inc
GLOBAL KNOWLEDGE,GLOBAL KNOWLEDGE NETWORK (CANADA) INC
GLOBAL KNOWLEDGE,GLOBAL KNOWLEDGE NETWORK (CDA)
GLOBAL KNOWLEDGE,GLOBAL KNOWLEDGE NETWORK (CANADA) INC.
GLOBAL KNOWLEDGE,GLOBAL KNOWLEDGE NETWORK (CANADA) I
GLOBAL KNOWLEDGE,GLOBAL KNOWLEDGE
GLOBAL KNOWLEDGE,"GLOBAL KNOWLEDGE NETWORK (CANADA), INC., #B9268"
GLOBAL KNOWLEDGE,GLOBAL KNOWLEDGE 2
GLOBAL KNOWLEDGE,GLOBAL KNOWLEGE NETWORK(CANADA)
GLOBAL KNOWLEDGE,GLOBAL KNOWLEDGE Network Canada Inc.
GLOBAL KNOWLEDGE,Global Knowledge Network (Canada) Inc. #B9268
GLOBAL KNOWLEDGE,GLOBAL KNOWLEDGE (CANADA)
GLOBAL KNOWLEDGE,Global Knowledge Network Canada Inc.
GLOBAL KNOWLEDGE,GLOBAL KNOWLEDGE NETWORK (CAN)
GLOBAL KNOWLEDGE,GLOBAL KNOWLEDGE NETWORK(CANADA)INC
GLOBAL KNOWLEDGE,Global Knowledge Networks Canada Inc.
GLOBAL KNOWLEDGE,GLOBAL KNOWLEDGE NETOWRK CANADA INC
GLOBAL KNOWLEDGE,GLOBAL KNOWLEDGE (NEXIENT)
GLOBAL KNOWLEDGE,GLOBAL KNOWLEDGE NETWORK CANADA
GLOBAL KNOWLEDGE,GLOBAL KNOWLEDGE NEWTWORK (CANADA)
GLOBAL KNOWLEDGE,global knowledge
GLOBAL KNOWLEDGE,Global Knowledge Network Canada (Inc)
GLOBAL KNOWLEDGE,Global knowledge Network
GLOBAL KNOWLEDGE,Global Knowledge Network (Canada)
GLOBAL KNOWLEDGE,GLOBAL KNOWLEDGE NETWORK CANADA INC. C/O 911210
GLOBAL KNOWLEDGE,Global Knowledge Canada
GLOBAL KNOWLEDGE,GLOBAL KNOWLEDGE NETWORK CANADA INC. 3RD FLOOR
GLOBAL KNOWLEDGE,Global Knowledge Network Canada inc
GLOBAL KNOWLEDGE,Global Knowledge Network Inc
GLOBAL KNOWLEDGE,Global Knowledge (Canada) Inc.
GLOBAL KNOWLEDGE,Global Knowledge Network (Canada) I
GLOBAL KNOWLEDGE,Global Knowledge Network Canada Ltd.
GLOBAL KNOWLEDGE,Global Knoledge
GLOBAL KNOWLEDGE,global knowledge Network Canada Inc
GLOBAL KNOWLEDGE,GLOBAL KNOWLEDGE CANADA
GLOBAL KNOWLEDGE,Global Knowledge Network Inc.
GLOBAL KNOWLEDGE,Global Knowledge Network (Canada) Inc. #911210
GLOBAL KNOWLEDGE,Global KNOWLEDGE
GLOBAL KNOWLEDGE,Global Knowledge Victoria
GLOBAL KNOWLEDGE,Global Knowledge Training
GLOBAL KNOWLEDGE,"GLOBAL KNOWLEDGE NETWORK (CANADA), INC"
