owner_org,d_fiscal_year,total
aafc-aac,2017-2018,323751.71478230733
aafc-aac,2018-2019,459116.16394785873
aafc-aac,2019-2020,355205.9228466862
aafc-aac,2020-2021,456276.080824347
cbsa-asfc,2017-2018,11300
cbsa-asfc,2019-2020,96834.41666666666
cbsa-asfc,2020-2021,19366.88333333333
cfia-acia,2019-2020,138693.92893442622
cfia-acia,2020-2021,54271.21106557376
cnsc-ccsn,2020-2021,79100
cra-arc,2017-2018,9995.702902519168
cra-arc,2018-2019,9995.702902519168
cra-arc,2019-2020,7514.696864218471
cra-arc,2020-2021,5697.285499316006
csc-scc,2017-2018,1805177.4741104294
csc-scc,2018-2019,1866714.5172431509
csc-scc,2019-2020,2010989.2838188335
csc-scc,2020-2021,1481572.6027505544
dfatd-maecd,2020-2021,43505
dnd-mdn,2017-2018,200217.16888280396
dnd-mdn,2018-2019,188705.41374766882
dnd-mdn,2019-2020,327836.6297901187
dnd-mdn,2020-2021,196306.95
esdc-edsc,2017-2018,4875.287222222222
esdc-edsc,2018-2019,9220.102777777778
esdc-edsc,2019-2020,10788.220000000001
esdc-edsc,2020-2021,10546.44
ic,2017-2018,16667.207671232878
ic,2018-2019,28749.06263013699
ic,2019-2020,12067.059698630137
ic,2020-2021,15696.468383561643
nrc-cnrc,2017-2018,28589
nrcan-rncan,2017-2018,89381.86260842628
nrcan-rncan,2018-2019,89381.86260842628
nrcan-rncan,2019-2020,37466.917750929366
nrcan-rncan,2020-2021,75054.5
pbc-clcc,2019-2020,30366
pbc-clcc,2020-2021,16191
pc,2017-2018,19083.75
pc,2018-2019,15881.25
pc,2019-2020,28140
pc,2020-2021,38902.5
pch,2017-2018,21707
pch,2018-2019,21667.5
pch,2019-2020,13678.5
pch,2020-2021,21052.90307486631
pco-bcp,2017-2018,78058.54
pco-bcp,2018-2019,96705.34000000001
pco-bcp,2019-2020,130041.97
pco-bcp,2020-2021,125782.32000000002
phac-aspc,2018-2019,14175
pwgsc-tpsgc,2017-2018,308422.7938888889
pwgsc-tpsgc,2018-2019,264048.3448167888
pwgsc-tpsgc,2019-2020,204005.46724322744
pwgsc-tpsgc,2020-2021,172705.8940510949
ssc-spc,2017-2018,110.26000000000002
tc,2017-2018,5315.420985664225
tc,2018-2019,6642.48096743644
tc,2019-2020,104861.18851201562
tc,2020-2021,126559.99999999999
