owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,323751.71,333447.53
aafc-aac,2018-2019,459116.16,468333.45
aafc-aac,2019-2020,355205.92,353603.67
aafc-aac,2020-2021,456276.08,436166.69
aafc-aac,2021-2022,546223.87,510955.36
cbsa-asfc,2017-2018,11300.00,11613.90
cbsa-asfc,2019-2020,96834.42,95831.45
cbsa-asfc,2020-2021,19366.88,18251.26
cfia-acia,2019-2020,138693.93,137666.92
cfia-acia,2020-2021,54271.21,51568.69
cfia-acia,2021-2022,77744.00,72002.29
cnsc-ccsn,2020-2021,79100.00,75411.92
cra-arc,2017-2018,9995.70,10302.06
cra-arc,2018-2019,9995.70,10178.41
cra-arc,2019-2020,7514.70,7471.87
cra-arc,2020-2021,5697.29,5431.65
cra-arc,2021-2022,9437.80,8793.13
csc-scc,2017-2018,1805177.47,1860078.06
csc-scc,2018-2019,1856431.52,1889656.32
csc-scc,2019-2020,2010989.28,1992315.19
csc-scc,2020-2021,1481572.60,1412915.12
csc-scc,2021-2022,1555700.70,1453982.12
dfatd-maecd,2020-2021,43505.00,41476.56
dfatd-maecd,2021-2022,24340.20,22776.61
dnd-mdn,2017-2018,200217.17,206382.41
dnd-mdn,2018-2019,188705.41,192133.75
dnd-mdn,2019-2020,327836.63,325651.44
dnd-mdn,2020-2021,196306.95,187171.00
dnd-mdn,2021-2022,110250.00,103150.45
esdc-edsc,2017-2018,4875.29,5014.01
esdc-edsc,2018-2019,9220.10,9388.64
esdc-edsc,2019-2020,10788.22,10701.64
esdc-edsc,2020-2021,10546.44,10054.71
esdc-edsc,2021-2022,1657.10,1506.75
hc-sc,2021-2022,15037.45,13917.09
ic,2017-2018,16667.21,17150.86
ic,2018-2019,28749.06,29274.34
ic,2019-2020,12067.06,12087.26
ic,2020-2021,15696.47,15000.54
ic,2021-2022,25657.40,23972.37
isc-sac,2021-2022,17012.72,15730.96
nrc-cnrc,2017-2018,28589.00,29522.77
nrcan-rncan,2017-2018,89381.86,92121.35
nrcan-rncan,2018-2019,89381.86,91015.67
nrcan-rncan,2019-2020,37466.92,37529.65
nrcan-rncan,2020-2021,75054.50,71555.04
nrcan-rncan,2021-2022,105869.82,98252.55
pbc-clcc,2019-2020,30366.00,30122.31
pbc-clcc,2020-2021,16191.00,15436.09
pc,2017-2018,19083.75,19668.65
pc,2018-2019,15881.25,16171.54
pc,2019-2020,28140.00,27904.96
pc,2020-2021,38902.50,37088.65
pc,2021-2022,77805.00,72777.17
pch,2017-2018,21707.00,22372.30
pch,2018-2019,21667.50,22060.76
pch,2019-2020,13678.50,13554.49
pch,2020-2021,21052.90,20097.92
pch,2021-2022,16897.60,15812.11
pco-bcp,2017-2018,78058.54,80450.97
pco-bcp,2018-2019,96705.34,98473.01
pco-bcp,2019-2020,130041.97,128998.37
pco-bcp,2020-2021,121868.17,116186.00
phac-aspc,2018-2019,14175.00,14433.25
pwgsc-tpsgc,2017-2018,308422.79,317808.50
pwgsc-tpsgc,2018-2019,264048.34,268620.36
pwgsc-tpsgc,2019-2020,204005.47,202102.26
pwgsc-tpsgc,2020-2021,172705.89,164826.18
pwgsc-tpsgc,2021-2022,190272.12,177308.00
ssc-spc,2017-2018,0.00,0.00
tc,2017-2018,5315.42,5478.33
tc,2018-2019,6642.48,6750.96
tc,2019-2020,104861.19,104041.28
tc,2020-2021,126560.00,120743.90
