d_most_recent_category,d_fiscal_year,total
11_defence,2017-2018,197415.58000000002
11_defence,2018-2019,185903.82486486487
11_defence,2019-2020,326662.26513513515
11_defence,2020-2021,196306.95
2_professional_services,2017-2018,447666.0528227199
2_professional_services,2018-2019,269883.85776838363
2_professional_services,2019-2020,280183.899429503
2_professional_services,2020-2021,550862.3372722373
3_information_technology,2017-2018,110.26000000000002
5_transportation_and_logistics,2017-2018,2277461.2902317746
5_transportation_and_logistics,2018-2019,2615215.0590085154
5_transportation_and_logistics,2019-2020,2901644.037561114
5_transportation_and_logistics,2020-2021,2191418.75171041
