d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,1992005.46
1_facilities_and_construction,2018-2019,1379994.09
1_facilities_and_construction,2019-2020,65577.41
1_facilities_and_construction,2020-2021,886509.49
