d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1157642.17,1182345.49
2018-2019,1668724.20,1689874.63
2019-2020,2034323.83,2028942.23
2020-2021,3362248.83,3242284.89
2021-2022,1672093.48,1347687.02
