d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,128626.20983574499
1_facilities_and_construction,2018-2019,128626.20983574499
1_facilities_and_construction,2019-2020,384976.52057457186
1_facilities_and_construction,2020-2021,1318733.9796718108
11_defence,2017-2018,260358.08080808082
11_defence,2018-2019,497542.9292929293
11_defence,2019-2020,498906.0606060606
11_defence,2020-2021,497542.9292929293
2_professional_services,2017-2018,652870.0019078723
2_professional_services,2018-2019,968342.1888878016
2_professional_services,2019-2020,1092003.0710089775
2_professional_services,2020-2021,1497422.9798484608
3_information_technology,2017-2018,74212.8747433265
3_information_technology,2018-2019,74212.8747433265
3_information_technology,2019-2020,58438.18275154004
3_information_technology,2020-2021,8848.939082819987
9_human_capital,2017-2018,18000
9_human_capital,2020-2021,39700
NA,2017-2018,23575
