d_most_recent_category,total,percentage
2_professional_services,4547568.47,0.4596
1_facilities_and_construction,3280118.73,0.3315
11_defence,1754350.00,0.1773
3_information_technology,224561.81,0.0227
9_human_capital,57700.00,0.0058
0_other,30733.50,0.0031
