d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2017-2018,23575.00,24139.75
0_other,2021-2022,7158.50,1164.60
1_facilities_and_construction,2017-2018,128626.21,131959.34
1_facilities_and_construction,2018-2019,128626.21,130626.54
1_facilities_and_construction,2019-2020,384976.52,380918.30
1_facilities_and_construction,2020-2021,1318733.98,1248160.15
1_facilities_and_construction,2021-2022,1319155.81,1198191.25
11_defence,2017-2018,260358.08,266680.43
11_defence,2018-2019,497542.93,505280.46
11_defence,2019-2020,498906.06,494695.80
11_defence,2020-2021,497542.93,472999.28
2_professional_services,2017-2018,652870.00,668870.26
2_professional_services,2018-2019,968342.19,982962.13
2_professional_services,2019-2020,1092003.07,1079960.51
2_professional_services,2020-2021,1497422.98,1420550.19
2_professional_services,2021-2022,336930.23,181041.95
3_information_technology,2017-2018,74212.87,76135.97
3_information_technology,2018-2019,74212.87,75366.99
3_information_technology,2019-2020,58438.18,57945.02
3_information_technology,2020-2021,8848.94,8412.42
3_information_technology,2021-2022,8848.94,6922.21
9_human_capital,2017-2018,18000.00,18424.30
9_human_capital,2020-2021,39700.00,37798.83
