d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2017-2018,1687453.16,1730041.08
11_defence,2018-2019,116143255.63,117825853.64
11_defence,2019-2020,142130538.46,141312839.26
11_defence,2020-2021,55500089.82,52762286.10
11_defence,2021-2022,55500089.82,51528780.96
