d_fiscal_year,total,total_constant_2019_dollars
2017-2018,737308.21,756423.92
2018-2019,1013024.16,1027485.18
2019-2020,1648715.90,1633304.43
2020-2021,1277316.55,1213941.12
2021-2022,1482305.34,1159555.03
