d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2020-2021,14246.40,13805.84
11_defence,2017-2018,105869.21,108707.09
11_defence,2018-2019,105869.21,107220.26
11_defence,2019-2020,106159.26,105941.82
11_defence,2020-2021,105869.21,103644.66
11_defence,2021-2022,35386.42,32582.46
6_industrial_products_and_services,2017-2018,12397.14,12836.55
6_industrial_products_and_services,2018-2019,1469341.04,1491089.32
6_industrial_products_and_services,2019-2020,2288198.78,2282166.05
6_industrial_products_and_services,2020-2021,1789509.02,1756139.80
6_industrial_products_and_services,2021-2022,1378676.22,1163438.90
