d_fiscal_year,total,total_constant_2019_dollars
2017-2018,118266.35,121927.70
2018-2019,1575210.25,1599107.70
2019-2020,2394358.04,2377354.09
2020-2021,1909624.63,1821630.29
2021-2022,1395358.28,1305581.03
2022-2023,116557.23,103682.62
