d_fiscal_year,total,total_constant_2019_dollars
2017-2018,7312769.32,7499112.90
2018-2019,8597212.00,8725727.51
2019-2020,9434620.53,9344906.14
2020-2021,9238388.70,8779266.04
2021-2022,8394860.91,6207859.47
