owner_org,d_fiscal_year,total,total_constant_2019_dollars
cbsa-asfc,2021-2022,34069.75,30798.51
cbsa-asfc,2022-2023,210937.25,189082.82
ccohs-cchst,2018-2019,21941.78,22322.33
cra-arc,2021-2022,746535.65,677429.76
cra-arc,2022-2023,6938834.87,6173589.60
csc-scc,2017-2018,1598054.38,1644375.16
csc-scc,2018-2019,3170150.92,3234422.02
dfatd-maecd,2018-2019,15857.86,16222.49
dfatd-maecd,2021-2022,364822.51,333626.72
dfatd-maecd,2022-2023,528046.99,474305.97
dfo-mpo,2021-2022,347278.06,313933.83
dnd-mdn,2017-2018,16559.02,17047.38
dnd-mdn,2020-2021,32365.46,30497.19
dnd-mdn,2021-2022,251388.48,230590.81
dnd-mdn,2022-2023,361617.89,321831.84
ic,2022-2023,254801.73,226732.41
isc-sac,2022-2023,266841.26,236263.03
jus,2022-2023,97694.72,86454.50
osfi-bsif,2021-2022,173905.91,157208.17
ps-sp,2022-2023,98554.08,87214.98
rcmp-grc,2017-2018,172394.25,178287.40
rcmp-grc,2021-2022,20396.25,19155.25
tbs-sct,2021-2022,97719.01,88336.43
tbs-sct,2022-2023,169463.73,152104.83
tc,2017-2018,24465.62,25170.59
tc,2019-2020,78297.72,76632.90
tc,2020-2021,274390.08,258597.29
tc,2021-2022,1063700.83,983274.96
tc,2022-2023,1115219.05,992580.49
