d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,91783.90347177158
1_facilities_and_construction,2018-2019,81698.65347177158
1_facilities_and_construction,2019-2020,81922.4853990915
1_facilities_and_construction,2020-2021,11641263.390394391
6_industrial_products_and_services,2019-2020,10085.25
6_industrial_products_and_services,2020-2021,10325.59
