owner_org,d_fiscal_year,total,total_constant_2019_dollars
csa-asc,2017-2018,81698.65,84224.05
csa-asc,2018-2019,81698.65,83264.26
csa-asc,2019-2020,81922.49,81268.99
csa-asc,2020-2021,15219.85,14341.30
csa-asc,2021-2022,63853.40,59366.15
csa-asc,2022-2023,63853.40,57136.29
dnd-mdn,2020-2021,11626571.36,11080232.35
dnd-mdn,2021-2022,12667756.85,11777538.62
dnd-mdn,2022-2023,12667756.85,11335161.94
nrc-cnrc,2017-2018,10085.25,10396.59
nrc-cnrc,2019-2020,10085.25,9965.13
nrc-cnrc,2020-2021,10325.59,9818.99
