d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
10_office_management,2017-2018,2055643.38,2114350.63
10_office_management,2018-2019,2769110.61,2805259.13
10_office_management,2019-2020,1679272.80,1674032.07
10_office_management,2020-2021,20785.81,20967.64
2_professional_services,2017-2018,43410.35,44252.01
3_information_technology,2017-2018,801513.59,827439.13
3_information_technology,2018-2019,1919282.17,1944564.77
3_information_technology,2019-2020,892813.87,890755.27
3_information_technology,2020-2021,6288.22,6333.43
9_human_capital,2017-2018,13175.00,13528.16
