owner_org,d_fiscal_year,total,total_constant_2019_dollars
cbsa-asfc,2017-2018,36297.59,37344.42
cer-rec,2017-2018,13175.00,13582.25
jus,2017-2018,931984.06,961432.25
jus,2018-2019,4521380.85,4611125.29
jus,2019-2020,2282944.07,2276820.32
jus,2020-2021,6288.22,5948.32
ppsc-sppc,2017-2018,126405.39,130236.98
ppsc-sppc,2018-2019,167011.93,170637.32
ppsc-sppc,2019-2020,289142.60,286889.40
ppsc-sppc,2020-2021,20785.81,19634.89
rcmp-grc,2017-2018,38083.26,39170.86
rcmp-grc,2022-2023,174955.64,156551.04
tc,2017-2018,5327.09,5497.98
