owner_org,d_fiscal_year,total
dfo-mpo,2017-2018,7228632.49
dfo-mpo,2018-2019,3131212.23
dfo-mpo,2019-2020,17237052.84
dfo-mpo,2020-2021,1452283.11
dnd-mdn,2017-2018,1113760625.64
dnd-mdn,2018-2019,716788677.85
dnd-mdn,2019-2020,321804087.16
dnd-mdn,2020-2021,286052482.52
ec,2018-2019,775.1
ec,2019-2020,199717.91
ec,2020-2021,811290
nrcan-rncan,2017-2018,119090.09
nrcan-rncan,2018-2019,296492.72
rcmp-grc,2017-2018,115803.48
rcmp-grc,2018-2019,356328.97
rcmp-grc,2019-2020,917289.42
rcmp-grc,2020-2021,1079452.5
tc,2017-2018,71176.11
