d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2017-2018,28245.03,29210.56
1_facilities_and_construction,2017-2018,41110.90,42381.68
1_facilities_and_construction,2018-2019,57667.90,58766.15
1_facilities_and_construction,2019-2020,103938.53,102583.21
1_facilities_and_construction,2020-2021,41110.90,39150.76
1_facilities_and_construction,2021-2022,99479.91,90632.74
1_facilities_and_construction,2022-2023,1635532.06,1463646.67
10_office_management,2017-2018,4157.78,4276.52
10_office_management,2018-2019,40477.22,41293.73
3_information_technology,2017-2018,51435.94,53029.64
3_information_technology,2020-2021,45567.75,43302.64
3_information_technology,2021-2022,310148.34,281742.80
3_information_technology,2022-2023,565214.13,509520.06
6_industrial_products_and_services,2018-2019,38623.40,39107.91
