owner_org,d_fiscal_year,total
aandc-aadnc,2017-2018,54143.28999999999
aandc-aadnc,2019-2020,13793.55
cas-satj,2017-2018,29832
cbsa-asfc,2018-2019,35099.149999999994
cbsa-asfc,2020-2021,225186.41
cer-rec,2018-2019,24675
cfia-acia,2017-2018,26666.320000000003
cihr-irsc,2018-2019,57197
cra-arc,2017-2018,24887.8883
cra-arc,2018-2019,28689.0317
cra-arc,2019-2020,48500.83410958904
cra-arc,2020-2021,18258.89589041096
csc-scc,2017-2018,38091.24
csc-scc,2018-2019,13297.32
csc-scc,2019-2020,16084.42
csps-efpc,2017-2018,15129.708638743454
dfatd-maecd,2017-2018,37376.11
dfo-mpo,2017-2018,101991.9702037363
dfo-mpo,2018-2019,101054.30988764045
dfo-mpo,2019-2020,417279.91454124707
dfo-mpo,2020-2021,395124.54422279797
dnd-mdn,2017-2018,1133957.3733075233
dnd-mdn,2018-2019,909120.9246818741
dnd-mdn,2019-2020,992958.0720288573
dnd-mdn,2020-2021,376027.2428236942
elections,2017-2018,58833.82120218579
elections,2018-2019,13146.918797814207
esdc-edsc,2017-2018,585380.0700000001
esdc-edsc,2019-2020,138408.57788627935
esdc-edsc,2020-2021,242888.67539359504
fintrac-canafe,2017-2018,33527.55
fintrac-canafe,2018-2019,10815.449999999999
fintrac-canafe,2019-2020,43505
hc-sc,2017-2018,72216.50000000001
hc-sc,2018-2019,165642.300135026
hc-sc,2019-2020,236523.17986497402
hc-sc,2020-2021,38826.28684876068
iaac-aeic,2017-2018,73711.99
iaac-aeic,2018-2019,113091.02342105263
iaac-aeic,2019-2020,69912.80657894738
ic,2017-2018,68869.0243038493
ic,2018-2019,32760.123939393936
ijc-cmi,2018-2019,86220.84374999999
ijc-cmi,2019-2020,51732.50624999999
irb-cisr,2020-2021,63350.18
nrc-cnrc,2019-2020,6134.1923076923085
nrc-cnrc,2020-2021,8364.807692307693
nrcan-rncan,2017-2018,6603.7171891891885
nrcan-rncan,2018-2019,87490.28097458252
nrcan-rncan,2019-2020,70099.78534782659
nrcan-rncan,2020-2021,36420.156488401706
oag-bvg,2017-2018,49701.1
oag-bvg,2018-2019,80059.48
oag-bvg,2019-2020,95914.12
oag-bvg,2020-2021,25346.24
ocol-clo,2017-2018,28382.299166666668
pch,2017-2018,257674.20312676014
pch,2018-2019,190284.19687323985
pch,2019-2020,27292.36437125749
pch,2020-2021,24408.923243465677
pco-bcp,2017-2018,20771.440000000002
phac-aspc,2017-2018,296378.1746428571
phac-aspc,2018-2019,294971.59535714285
phac-aspc,2019-2020,46650.08
phac-aspc,2020-2021,78178.43000000001
pwgsc-tpsgc,2017-2018,29155.66
pwgsc-tpsgc,2018-2019,120850.6935443038
pwgsc-tpsgc,2019-2020,1731963.876455696
rcmp-grc,2017-2018,2258415.2655711346
rcmp-grc,2018-2019,2723054.536974268
rcmp-grc,2019-2020,1899712.119642111
rcmp-grc,2020-2021,1656140.4580405913
ssc-spc,2017-2018,301682.4
ssc-spc,2018-2019,277053.4852954095
ssc-spc,2019-2020,1781998.8047045902
ssc-spc,2020-2021,33144.33459016393
statcan,2017-2018,305017.58714285714
statcan,2018-2019,89081.94285714286
statcan,2019-2020,121396.8
tbs-sct,2018-2019,78390.37000000001
