owner_org,d_fiscal_year,total,total_constant_2019_dollars
aandc-aadnc,2017-2018,54143.29,55639.39
aandc-aadnc,2019-2020,13793.55,13464.98
cas-satj,2017-2018,29832.00,30776.33
cbsa-asfc,2018-2019,35099.15,35535.79
cbsa-asfc,2020-2021,225186.41,214987.29
cer-rec,2018-2019,24675.00,24983.22
cfia-acia,2017-2018,26666.32,27411.64
cihr-irsc,2018-2019,57197.00,57922.13
cra-arc,2017-2018,24887.89,25615.75
cra-arc,2018-2019,28689.03,29219.45
cra-arc,2019-2020,48500.83,47345.51
cra-arc,2020-2021,18258.90,17207.10
cra-arc,2021-2022,82076.95,77568.43
csc-scc,2017-2018,38091.24,39146.27
csc-scc,2018-2019,13297.32,13516.11
csc-scc,2019-2020,16084.42,15911.43
csc-scc,2021-2022,65676.88,60492.39
csps-efpc,2017-2018,15129.71,15593.42
dfatd-maecd,2017-2018,37376.11,38420.21
dfatd-maecd,2021-2022,18241.60,17253.65
dfo-mpo,2017-2018,101991.97,104870.90
dfo-mpo,2018-2019,101054.31,102019.34
dfo-mpo,2019-2020,417279.91,410704.96
dfo-mpo,2020-2021,395124.54,377496.96
dfo-mpo,2021-2022,245623.70,230705.67
dnd-mdn,2017-2018,1133957.37,1169033.92
dnd-mdn,2018-2019,920202.62,933939.37
dnd-mdn,2019-2020,1130671.47,1108888.68
dnd-mdn,2020-2021,394156.57,373642.43
dnd-mdn,2021-2022,572788.41,534811.56
elections,2017-2018,58833.82,60455.11
elections,2018-2019,13146.92,13399.97
esdc-edsc,2017-2018,585380.07,601511.45
esdc-edsc,2019-2020,138408.58,135390.06
esdc-edsc,2020-2021,242888.68,231252.17
esdc-edsc,2021-2022,463564.33,434582.15
fintrac-canafe,2017-2018,33527.55,34451.47
fintrac-canafe,2018-2019,10815.45,10919.45
fintrac-canafe,2019-2020,43505.00,43222.28
hc-sc,2017-2018,72216.50,74209.04
hc-sc,2018-2019,165642.30,168195.84
hc-sc,2019-2020,236523.18,233740.21
hc-sc,2020-2021,38826.29,36845.08
hc-sc,2021-2022,574881.51,527050.60
iaac-aeic,2017-2018,73711.99,75766.84
iaac-aeic,2018-2019,113091.02,114480.20
iaac-aeic,2019-2020,69912.81,69911.76
ic,2017-2018,68869.02,70872.19
ic,2018-2019,32760.12,33596.17
ijc-cmi,2018-2019,86220.84,86956.16
ijc-cmi,2019-2020,51732.51,51920.67
irb-cisr,2020-2021,63350.18,60501.61
nrc-cnrc,2019-2020,6134.19,5988.07
nrc-cnrc,2020-2021,8364.81,7882.96
nrcan-rncan,2017-2018,6603.72,6785.70
nrcan-rncan,2018-2019,87490.28,88734.03
nrcan-rncan,2019-2020,70099.79,69633.66
nrcan-rncan,2020-2021,36420.16,34709.15
oag-bvg,2017-2018,49701.10,51070.72
oag-bvg,2018-2019,80059.48,80742.25
oag-bvg,2019-2020,95914.12,94882.54
oag-bvg,2020-2021,25346.24,24351.92
ocol-clo,2017-2018,28382.30,29280.74
pch,2017-2018,257674.20,264774.96
pch,2018-2019,190284.20,194029.79
pch,2019-2020,27292.36,26979.07
pch,2020-2021,24408.92,23197.59
pch,2021-2022,45832.50,42667.82
pco-bcp,2017-2018,20771.44,21493.25
phac-aspc,2017-2018,296378.17,304641.85
phac-aspc,2018-2019,294971.60,298674.10
phac-aspc,2019-2020,46650.08,45718.63
phac-aspc,2020-2021,78178.43,74589.80
pwgsc-tpsgc,2017-2018,29155.66,29959.11
pwgsc-tpsgc,2018-2019,120850.69,121891.41
pwgsc-tpsgc,2019-2020,1731963.88,1705671.96
pwgsc-tpsgc,2021-2022,57192.17,52641.65
rcmp-grc,2017-2018,2256836.54,2323018.46
rcmp-grc,2018-2019,2721475.81,2770536.53
rcmp-grc,2019-2020,1899712.12,1881673.93
rcmp-grc,2020-2021,1656140.46,1582717.59
rcmp-grc,2021-2022,507142.84,479968.98
ssc-spc,2017-2018,301682.40,310020.71
ssc-spc,2018-2019,277053.49,280575.56
ssc-spc,2019-2020,1781998.80,1766406.85
ssc-spc,2020-2021,33144.33,31486.88
ssc-spc,2021-2022,280822.10,261791.69
statcan,2017-2018,305017.59,313867.68
statcan,2018-2019,89081.94,90573.13
statcan,2019-2020,121396.80,118957.93
tbs-sct,2018-2019,78390.37,80152.60
