d_fiscal_year,total,total_constant_2019_dollars
2017-2018,5906817.97,6053135.51
2018-2019,5541548.94,5620361.57
2019-2020,7947574.40,7843072.74
2020-2021,3239794.91,3080045.88
2021-2022,2913842.98,2698449.79
