d_fiscal_year,total,total_constant_2019_dollars
2017-2018,290834.33,298049.33
2018-2019,533878.38,542016.54
2019-2020,680217.28,671816.36
2020-2021,1117762.00,1061693.76
2021-2022,2551481.01,1721052.39
