normalized_vendor_name,original_vendor_name
FORD MOTOR COMPANY,FORD MOTOR COMPANY OF CANADA LTD.
FORD MOTOR COMPANY,"FORD MOTOR COMPANY OF CANADA, LIMITED/FORD DU CANADA LIMITEE"
FORD MOTOR COMPANY,Ford Motor Company of Canada ltd.
FORD MOTOR COMPANY,FORD MOTOR COMPANY OF CANADA LIMITED | FORD DU CANADA LIMITEE
FORD MOTOR COMPANY,Ford Motor Company of Canada Ltd
FORD MOTOR COMPANY,FORD MOTOR COMPANY OF CANADA LTD
FORD MOTOR COMPANY,Ford Motor Company of Canada
FORD MOTOR COMPANY,FORD MOTOR COMPANY OF CANADA LIMITED/FORD DU CANADA LIMITEE
FORD MOTOR COMPANY,Ford Motor Company of Canada Ltd.
FORD MOTOR COMPANY,FORD MOTOR COMPANY OF CA LTD
FORD MOTOR COMPANY,Ford Motor Company of Canada ltd
FORD MOTOR COMPANY,Ford Motor Company of Canada Lyd.
FORD MOTOR COMPANY,FORD MOTOR COMPANY OF CANADA LIMITED
FORD MOTOR COMPANY,FORD MOTOR COMPANY
FORD MOTOR COMPANY,FORD MOTOR CO. OF CANADA
FORD MOTOR COMPANY,Ford Motor Companyof Canada Ltd.
FORD MOTOR COMPANY,"Ford Motor Company of Canads, Limited"
FORD MOTOR COMPANY,Ford Motor Company of Canada LTd.
FORD MOTOR COMPANY,Ford Motor Company of Canada Limited
FORD MOTOR COMPANY,Ford Motor Co of Canada
FORD MOTOR COMPANY,Ford Moto Company of Canada Ltd.
FORD MOTOR COMPANY,"FORD MOTOR COMPANY OF CANADA,"
FORD MOTOR COMPANY,Ford Motor Company
FORD MOTOR COMPANY,ford motor company of canada ltd
FORD MOTOR COMPANY,FORD MOTOR COMPANY OF CANADA
FORD MOTOR COMPANY,Ford Motor Company of Canada LTD
FORD MOTOR COMPANY,FORD MOTOR CO OF CANADA
FORD MOTOR COMPANY,Ford Motor Campony of Canada Ltd
FORD MOTOR COMPANY,Ford Motor company of Canada ltd
FORD MOTOR COMPANY,FORD MOTOR COMPANY OF CANADA LIMITED FORD DU CANADA LIMITEE
FORD MOTOR COMPANY,Ford Motor Company of Canada Inc.
FORD MOTOR COMPANY,Ford Motor Company Of Canada Ltd
FORD MOTOR COMPANY,Ford Motor Companyof Canada
FORD MOTOR COMPANY,Ford Motor Company of canada Ltd.
FORD MOTOR COMPANY,FORD MOTOR COMP. OF CANADA LTD
FORD MOTOR COMPANY,FORD MOTOR COMPANY OF CANADA LIMITED (FORD DU CANADA LIMITEE)
FORD MOTOR COMPANY,Ford Motor Co. of Canada Ltd
FORD MOTOR COMPANY,FORD MOTOR COMPANY OF CANADA LIMITE
FORD MOTOR COMPANY,FORD DU CANADA LIMITEE
FORD MOTOR COMPANY,Ford Motor Company of Canada Limite
FORD MOTOR COMPANY,Ford motor Company of Canada Ltd.
FORD MOTOR COMPANY,"Ford Motor Company of Canada, Ltd"
FORD MOTOR COMPANY,Ford Motor Co. of Canada Ltd.
FORD MOTOR COMPANY,Ford Canada
FORD MOTOR COMPANY,Ford Motor Company of canada ltd
FORD MOTOR COMPANY,Ford motor company of canada ltd
FORD MOTOR COMPANY,ford MOTOR COMPANY OF CANADA
FORD MOTOR COMPANY,Ford Motor Conpany of Canada Ltd.
FORD MOTOR COMPANY,Ford MOTOR COMPANY OF CANADA
FORD MOTOR COMPANY,FORD MOTOR COMPANY OF CA LIMITED
FORD MOTOR COMPANY,Ford Motor Company Of Canada
FORD MOTOR COMPANY,Ford Company of Canada Limited
FORD MOTOR COMPANY,FORD DU CANADA LIMITÉE
FORD MOTOR COMPANY,"FORD MOTOR COMPANY OF CANADA, LIMITED"
FORD MOTOR COMPANY,FORD CREDIT CANADA LIMITED
FORD MOTOR COMPANY,Ford Motor Co of Canada Ltd
FORD MOTOR COMPANY,Ford Motor Company of Canada  LTD.
FORD MOTOR COMPANY,Ford Motor Compagny of Canada
FORD MOTOR COMPANY,FORD MOTOR CO. OF CANADA LTD.
FORD MOTOR COMPANY,FORD MOTOR COMPAMY
FORD MOTOR COMPANY,"Ford Motor Company Of Canada,"
FORD MOTOR COMPANY,FORD MOTOR COMPANY OF CANADA ATTN: JACKIE - PAYROLL
FORD MOTOR COMPANY,Ford Motor COMPANY OF CANADA
FORD MOTOR COMPANY,Ford Credit Canada Limited
FORD MOTOR COMPANY,FORD MOTOR COMPANY OF CANADA LIMITEDFORD DU CANADA LIMITÉE
FORD MOTOR COMPANY,FORD MOTORS
