owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,732185.49,754900.97
aafc-aac,2018-2019,777471.77,787065.32
aafc-aac,2019-2020,1405416.17,1401784.60
aafc-aac,2020-2021,1464847.69,1430177.14
aafc-aac,2021-2022,2068398.41,1224844.27
aandc-aadnc,2017-2018,69797.33,71759.16
aandc-aadnc,2019-2020,52821.30,52693.14
aandc-aadnc,2021-2022,61031.43,51337.14
acoa-apeca,2021-2022,37529.10,22536.90
cbsa-asfc,2017-2018,36602.96,37514.52
cbsa-asfc,2018-2019,1459866.40,1480730.79
cbsa-asfc,2019-2020,2436039.39,2429383.94
cbsa-asfc,2020-2021,2312845.88,2227901.35
cbsa-asfc,2021-2022,1569010.09,1092712.26
cfia-acia,2017-2018,32783.10,33386.90
cfia-acia,2018-2019,140692.10,142170.81
cfia-acia,2019-2020,466862.31,466463.00
cfia-acia,2020-2021,42365.29,41943.41
cfia-acia,2021-2022,327421.60,227480.70
cihr-irsc,2018-2019,34255.00,35005.93
cnsc-ccsn,2018-2019,34722.08,35090.44
cnsc-ccsn,2019-2020,76243.96,76031.82
cnsc-ccsn,2021-2022,36859.47,18135.55
cra-arc,2019-2020,84410.15,84170.87
cra-arc,2021-2022,95085.90,56450.74
csa-asc,2017-2018,36588.30,37259.47
csa-asc,2019-2020,29020.95,28951.76
csc-scc,2017-2018,3498140.43,3564220.93
csc-scc,2018-2019,3440200.29,3485688.20
csc-scc,2019-2020,4175642.50,4164638.41
csc-scc,2020-2021,4497104.17,4334078.57
csc-scc,2021-2022,4226185.31,2406558.40
cta-otc,2020-2021,5570.71,5390.35
cta-otc,2021-2022,8036.79,6105.07
dfatd-maecd,2017-2018,52209.77,53609.75
dfatd-maecd,2018-2019,45923.00,46638.64
dfatd-maecd,2020-2021,200678.71,197767.27
dfatd-maecd,2021-2022,52064.75,30652.50
dfo-mpo,2017-2018,2839877.03,2911171.44
dfo-mpo,2018-2019,2008226.46,2033393.86
dfo-mpo,2019-2020,5535589.79,5520056.74
dfo-mpo,2020-2021,3387995.60,3290290.16
dfo-mpo,2021-2022,1021348.00,521664.81
dnd-mdn,2017-2018,17383662.03,17744516.80
dnd-mdn,2018-2019,10349991.92,10496894.19
dnd-mdn,2019-2020,12293544.52,12269611.65
dnd-mdn,2020-2021,11871858.91,11457607.95
dnd-mdn,2021-2022,11275535.24,8085443.52
ec,2017-2018,247051.25,254714.25
ec,2019-2020,1126308.79,1122762.59
ec,2020-2021,558087.81,541660.46
ec,2021-2022,1927661.80,240921.20
esdc-edsc,2017-2018,31406.55,31973.49
esdc-edsc,2018-2019,110429.70,112020.51
esdc-edsc,2019-2020,118354.35,117996.89
fin,2019-2020,39389.54,39338.20
hc-sc,2017-2018,169758.19,172873.90
hc-sc,2018-2019,118398.70,120277.31
hc-sc,2019-2020,186993.59,186433.03
hc-sc,2020-2021,7280.29,6881.41
hc-sc,2021-2022,94027.48,45325.15
ic,2019-2020,99831.71,99608.23
isc-sac,2019-2020,749120.37,746941.74
isc-sac,2020-2021,77484.23,74585.69
isc-sac,2021-2022,691068.92,414966.83
nbc-ccbn,2017-2018,62092.10,63246.08
nbc-ccbn,2018-2019,54525.90,55263.15
nbc-ccbn,2019-2020,463.00,462.79
nrc-cnrc,2018-2019,97380.36,98803.69
nrc-cnrc,2019-2020,210234.24,208426.80
nrc-cnrc,2020-2021,40328.57,38666.31
nrc-cnrc,2021-2022,38151.06,34858.35
nrcan-rncan,2017-2018,181240.43,184704.97
nrcan-rncan,2018-2019,303235.41,307648.70
nrcan-rncan,2019-2020,36640.80,36512.30
nrcan-rncan,2020-2021,96872.74,93446.14
nrcan-rncan,2021-2022,82854.05,62094.68
ocol-clo,2017-2018,32084.85,32677.72
pbc-clcc,2019-2020,128305.80,128133.83
pbc-clcc,2020-2021,94884.30,90259.92
pc,2017-2018,1241836.47,1270864.80
pc,2018-2019,1398392.02,1416356.68
pc,2019-2020,2365992.45,2359744.18
pc,2020-2021,1006851.10,977820.25
pc,2021-2022,1478662.14,1093314.71
pch,2017-2018,63957.20,66224.11
pch,2020-2021,51263.10,49949.38
pco-bcp,2018-2019,96844.40,97781.60
pco-bcp,2020-2021,240436.88,231270.72
pco-bcp,2021-2022,106782.74,57320.57
phac-aspc,2017-2018,59690.92,61250.73
ps-sp,2019-2020,3000.49,3004.61
ps-sp,2020-2021,52151.42,51055.60
pwgsc-tpsgc,2017-2018,208479.46,212555.97
pwgsc-tpsgc,2018-2019,45063.90,45714.95
pwgsc-tpsgc,2019-2020,318780.77,318455.36
pwgsc-tpsgc,2020-2021,294867.48,286927.03
rcmp-grc,2017-2018,39529011.08,40413827.49
rcmp-grc,2018-2019,31357992.02,31757338.88
rcmp-grc,2019-2020,31020602.49,30998470.40
rcmp-grc,2020-2021,44319004.09,43008200.03
rcmp-grc,2021-2022,64518700.96,40840551.28
ssc-spc,2018-2019,4379.78,4422.17
ssc-spc,2019-2020,209711.90,209908.08
ssc-spc,2021-2022,278606.66,118366.70
tbs-sct,2019-2020,9785.02,9798.43
tbs-sct,2020-2021,45366.89,45362.78
tc,2017-2018,243829.84,249608.71
tc,2018-2019,410536.69,416621.64
tc,2019-2020,100604.10,100492.40
tc,2020-2021,72460.50,69520.07
tc,2021-2022,61139.11,54804.34
tsb-bst,2018-2019,100271.59,101832.06
tsb-bst,2019-2020,72241.25,72208.29
vac-acc,2019-2020,75583.44,75400.05
wage,2021-2022,7907.63,0.00
