d_fiscal_year,total,total_constant_2019_dollars
2017-2018,654571951.15,671436149.58
2018-2019,660545852.97,670549835.42
2019-2020,742213566.14,735345123.74
2020-2021,1015566995.45,965143859.71
2021-2022,1140512390.03,1057197108.30
