d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_other,2017-2018,4194194.97,4302880.29
it_other,2018-2019,4194194.97,4259420.91
it_other,2019-2020,4205685.92,4170194.24
it_other,2020-2021,5760544.47,5476378.45
it_other,2021-2022,2853597.28,2630252.67
