d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
6_industrial_products_and_services,2018-2019,1694362.78,1710275.30
6_industrial_products_and_services,2019-2020,6186072.10,6136604.01
6_industrial_products_and_services,2020-2021,6123192.23,5837695.12
