owner_org,d_fiscal_year,total
aafc-aac,2019-2020,24889.7
aafc-aac,2020-2021,24210.6
cbsa-asfc,2017-2018,13551.1068
cbsa-asfc,2018-2019,12126.821
cbsa-asfc,2019-2020,5197.209
cnsc-ccsn,2017-2018,155279.93817758656
cnsc-ccsn,2018-2019,155279.93817758656
cnsc-ccsn,2019-2020,46967.99008885851
cra-arc,2017-2018,122050.92410884806
cra-arc,2018-2019,144444.9088587743
cra-arc,2019-2020,144634.333448918
cra-arc,2020-2021,20836.71180189673
csa-asc,2017-2018,45632.536545699964
csa-asc,2018-2019,45632.536545699964
csa-asc,2019-2020,12586.23316912972
csa-asc,2020-2021,7496.71811713191
csc-scc,2017-2018,81432.98347487322
csc-scc,2018-2019,48424.2122237569
csc-scc,2019-2020,191432
dfatd-maecd,2017-2018,12677.9
dfatd-maecd,2018-2019,39741.6
dfatd-maecd,2019-2020,23730
dnd-mdn,2017-2018,10215.359999999999
dnd-mdn,2019-2020,106715.70999999999
dnd-mdn,2020-2021,4050.0331325301204
ec,2017-2018,39671.44760910816
ec,2018-2019,51793.35
ec,2019-2020,12075
ec,2020-2021,13731.185334014157
esdc-edsc,2018-2019,35065.5
hc-sc,2017-2018,25121.49
hc-sc,2018-2019,13612.397099399343
hc-sc,2019-2020,61524.69290060066
hc-sc,2020-2021,60254.493333333325
jus,2017-2018,19605.54
jus,2018-2019,11101.98
jus,2019-2020,837.9339065018808
jus,2020-2021,4377.530864714629
nrcan-rncan,2017-2018,8161.80036231884
nrcan-rncan,2018-2019,21106.05963768116
pc,2017-2018,21975.06
pc,2018-2019,82061.7
pc,2019-2020,11343.81
pch,2017-2018,24974.36440357853
pch,2018-2019,51811.75688777235
pch,2019-2020,134119.66191624367
pch,2020-2021,147977.65475253807
phac-aspc,2017-2018,53138.39707009858
phac-aspc,2018-2019,53138.39707009858
phac-aspc,2019-2020,111062.2272662424
phac-aspc,2020-2021,70858.9772105743
ps-sp,2017-2018,42240.530000000006
ps-sp,2018-2019,33444.9
ps-sp,2019-2020,3289.6457906458804
ps-sp,2020-2021,14294.294209354122
pwgsc-tpsgc,2017-2018,941855.9671283665
pwgsc-tpsgc,2018-2019,1265129.29807644
pwgsc-tpsgc,2019-2020,1399229.548188675
pwgsc-tpsgc,2020-2021,1616608.7456918382
