d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1570789.92,1625374.87
2018-2019,2014848.28,2055806.46
2019-2020,4286746.20,4278615.80
2020-2021,3505671.67,3343080.51
2021-2022,170204.91,162130.89
