d_fiscal_year,total,total_constant_2019_dollars
2017-2018,183491.70,188582.54
2018-2019,935056.89,946800.49
2019-2020,1530578.78,1524455.59
2020-2021,959333.41,916430.20
2021-2022,1349984.66,1263367.79
