normalized_vendor_name,original_vendor_name
WORLEY PARSONS,Worley Canada Services Ltd.
WORLEY PARSONS,WORLEY CANADA SERVICES LTD.
WORLEY PARSONS,WorleyParsons Canada Services Ltd
WORLEY PARSONS,WORLEYPARSONS CANADA SERVICES LTD
WORLEY PARSONS,WorleyParsons Westmar
WORLEY PARSONS,WORLEYPARSONS CANADA LTD.
WORLEY PARSONS,WORLEYPARSONS CANADA LTD
WORLEY PARSONS,WORLEY CANADA SERVICES LTD
WORLEY PARSONS,WORLEY PARSONS CANADA LTD
WORLEY PARSONS,WORLEYPARSONS
WORLEY PARSONS,Cegertec WorleyParsons inc. (Brossard)
WORLEY PARSONS,WorleyParsons Canada Services Ltd.
WORLEY PARSONS,Worley Parsons Canada Services Ltd
WORLEY PARSONS,WORLEY PARSONS CANADA SERVICES LTD.
WORLEY PARSONS,WORLEY PARSONS CANADA SERVICES LTD
WORLEY PARSONS,CEGERTEC WORLEYPARSONS INC
WORLEY PARSONS,CEGERTEC WORLEYPARSONS INC.
