owner_org,d_fiscal_year,total
pwgsc-tpsgc,2017-2018,3797170.6583072715
pwgsc-tpsgc,2018-2019,3797170.6583072715
pwgsc-tpsgc,2019-2020,3807573.865590305
pwgsc-tpsgc,2020-2021,3797170.6583072715
