d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,322233.11,331896.16
1_facilities_and_construction,2018-2019,643105.50,652139.92
1_facilities_and_construction,2019-2020,318397.30,314792.24
1_facilities_and_construction,2020-2021,335882.72,319951.90
1_facilities_and_construction,2021-2022,631577.81,586184.30
1_facilities_and_construction,2022-2023,1048784.82,932221.95
10_office_management,2020-2021,8577.66,8140.48
10_office_management,2021-2022,5843.23,5396.30
10_office_management,2022-2023,10005.00,8952.52
2_professional_services,2018-2019,15293.84,15468.63
2_professional_services,2019-2020,6022.08,5982.91
2_professional_services,2020-2021,17319.78,16493.99
2_professional_services,2022-2023,72071.12,63779.01
6_industrial_products_and_services,2017-2018,214216.44,220699.33
6_industrial_products_and_services,2018-2019,4108.36,4218.04
6_industrial_products_and_services,2022-2023,20700.00,18550.42
