d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2017-2018,2317791.21,2388510.20
0_other,2018-2019,2635494.68,2683668.83
0_other,2019-2020,2642715.21,2621507.16
0_other,2020-2021,2635494.68,2512613.33
0_other,2021-2022,2635494.68,2466193.25
2_professional_services,2017-2018,1508826.61,1554968.94
2_professional_services,2018-2019,2966117.09,3020334.68
2_professional_services,2019-2020,2974243.44,2950374.83
2_professional_services,2020-2021,2966117.09,2827820.29
2_professional_services,2021-2022,2966117.09,2775576.82
