owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfatd-maecd,2017-2018,3826617.82,3943479.14
dfatd-maecd,2018-2019,5601611.77,5704003.51
dfatd-maecd,2019-2020,5616958.65,5571881.99
dfatd-maecd,2020-2021,5601611.77,5340433.62
dfatd-maecd,2021-2022,5601611.77,5241770.06
