owner_org,d_fiscal_year,total,total_constant_2019_dollars
cbsa-asfc,2019-2020,61149.05,60279.29
cbsa-asfc,2020-2021,1443277.85,1374580.29
cbsa-asfc,2021-2022,310155.49,292335.70
csc-scc,2017-2018,75045.66,77136.20
csc-scc,2020-2021,39636.00,37562.34
csc-scc,2021-2022,106650.55,97407.68
dnd-mdn,2020-2021,49622.50,47478.73
rcmp-grc,2017-2018,38881.50,39952.96
rcmp-grc,2018-2019,53427.85,54247.41
rcmp-grc,2019-2020,46610.29,45810.80
rcmp-grc,2020-2021,150778.66,144012.48
rcmp-grc,2021-2022,121366.12,112899.90
