d_fiscal_year,total,total_constant_2019_dollars
2018-2019,311030.44,315005.29
2019-2020,495035.94,487955.16
2020-2021,542655.23,518205.35
2021-2022,765435.04,703629.18
2022-2023,1048640.05,938485.62
