owner_org,d_fiscal_year,total
csa-asc,2017-2018,    188872.95
csa-asc,2018-2019,    244223.13
csa-asc,2019-2020,    345542.17
csa-asc,2020-2021,     86739.81
csc-scc,2017-2018,  22541286.17
csc-scc,2018-2019,  20244735.90
csc-scc,2019-2020,  20942866.96
csc-scc,2020-2021,  18587603.83
csps-efpc,2017-2018,    175734.16
csps-efpc,2018-2019,    175734.16
csps-efpc,2019-2020,     91009.92
csps-efpc,2020-2021,    104883.48
cta-otc,2020-2021,      5570.71
dfatd-maecd,2017-2018,   8417308.09
dfatd-maecd,2018-2019,  15835735.52
dfatd-maecd,2019-2020,  18849419.55
dfatd-maecd,2020-2021,  20060725.99
dfo-mpo,2017-2018, 406365590.94
dfo-mpo,2018-2019, 658572420.59
dfo-mpo,2019-2020,1470233147.40
dfo-mpo,2020-2021, 400309309.43
ec,2017-2018,  11988527.65
ec,2018-2019,   6589078.17
ec,2019-2020,  15048267.35
ec,2020-2021,  14446724.86
elections,2017-2018,    116020.76
elections,2018-2019,    244647.77
elections,2019-2020,   2184370.76
elections,2020-2021,    417621.75
esdc-edsc,2017-2018,    657781.31
esdc-edsc,2018-2019,    956951.72
esdc-edsc,2019-2020,    937651.42
esdc-edsc,2020-2021,   1154616.97
feddevontario,2019-2020,    126066.11
feddevontario,2020-2021,     20851.28
fin,2019-2020,     39389.54
fin,2020-2021,     39213.93
fintrac-canafe,2018-2019,      5632.62
fintrac-canafe,2019-2020,     97197.38
hc-sc,2017-2018,   3864835.60
hc-sc,2018-2019,   1571614.66
hc-sc,2019-2020,   2321509.95
hc-sc,2020-2021,    875507.04
ic,2017-2018,    565478.87
ic,2018-2019,   1152962.91
ic,2019-2020,    571201.66
ic,2020-2021,    717508.32
infc,2017-2018,     56822.18
infc,2018-2019,     17514.14
infc,2019-2020,     11318.17
isc-sac,2017-2018,    771169.53
isc-sac,2018-2019,    268470.87
isc-sac,2019-2020,   2551436.49
isc-sac,2020-2021,  11971321.53
jus,2017-2018,    243603.78
jus,2018-2019,    639982.26
jus,2019-2020,    557674.06
jus,2020-2021,    559390.27
nbc-ccbn,2017-2018,     62092.10
nbc-ccbn,2018-2019,     66699.00
nbc-ccbn,2019-2020,     13397.00
nfb-onf,2019-2020,     28559.79
nrc-cnrc,2017-2018,   2815455.07
nrc-cnrc,2018-2019,   3331076.10
nrc-cnrc,2019-2020,   5560812.33
nrc-cnrc,2020-2021,   1916109.29
nrcan-rncan,2017-2018,  18448259.72
nrcan-rncan,2018-2019,  18453557.42
nrcan-rncan,2019-2020,  15705656.51
nrcan-rncan,2020-2021,  11215964.45
nserc-crsng,2019-2020,     43825.36
oag-bvg,2017-2018,     22189.99
oag-bvg,2018-2019,     75000.00
oag-bvg,2019-2020,     24860.00
oag-bvg,2020-2021,    130608.50
ocol-clo,2017-2018,     32084.85
oic-ci,2018-2019,     55243.41
osgg-bsgg,2017-2018,     72320.39
osgg-bsgg,2018-2019,    101094.21
osgg-bsgg,2019-2020,     25869.38
osgg-bsgg,2020-2021,    142365.31
pbc-clcc,2017-2018,     73645.53
pbc-clcc,2018-2019,     27507.03
pbc-clcc,2019-2020,    210020.36
pbc-clcc,2020-2021,    147408.85
pc,2017-2018,  51393027.36
pc,2018-2019,  36601163.10
pc,2019-2020,  29261837.98
pc,2020-2021,  22794966.15
pch,2017-2018,    361454.42
pch,2018-2019,    165960.94
pch,2019-2020,    259088.60
pch,2020-2021,    240250.62
pco-bcp,2017-2018,    462748.46
pco-bcp,2018-2019,    475460.66
pco-bcp,2019-2020,    587303.75
pco-bcp,2020-2021,    575992.19
phac-aspc,2017-2018,    303523.53
phac-aspc,2018-2019,     74172.08
phac-aspc,2019-2020,    346364.44
phac-aspc,2020-2021,  12507498.35
polar-polaire,2019-2020,    388020.50
polar-polaire,2020-2021,    880043.60
ppsc-sppc,2017-2018,    170432.73
ppsc-sppc,2018-2019,    115375.90
ppsc-sppc,2019-2020,     78158.92
ppsc-sppc,2020-2021,     95047.97
ps-sp,2017-2018,     63052.37
ps-sp,2019-2020,      3000.49
ps-sp,2020-2021,     52151.42
pwgsc-tpsgc,2017-2018,  90208461.34
pwgsc-tpsgc,2018-2019, 103797323.71
pwgsc-tpsgc,2019-2020, 101252106.36
pwgsc-tpsgc,2020-2021,  51967283.42
rcmp-grc,2017-2018, 116624602.88
rcmp-grc,2018-2019, 120635328.08
rcmp-grc,2019-2020, 111777949.59
rcmp-grc,2020-2021, 112227846.49
sirc-csars,2017-2018,     20970.00
sirc-csars,2018-2019,     20750.00
ssc-spc,2017-2018,   2604416.76
ssc-spc,2018-2019,   1645149.46
ssc-spc,2019-2020,   1656379.76
ssc-spc,2020-2021,    246645.22
statcan,2017-2018,    177730.08
statcan,2018-2019,    320083.59
statcan,2019-2020,    173664.35
statcan,2020-2021,     35613.08
swc-cfc,2017-2018,     38668.81
tbs-sct,2019-2020,      9785.02
tbs-sct,2020-2021,     45366.89
tc,2017-2018,  33402111.03
tc,2018-2019,  38437066.33
tc,2019-2020,  54147507.88
tc,2020-2021, 182454381.55
tsb-bst,2017-2018,     49813.49
tsb-bst,2018-2019,    198946.08
tsb-bst,2019-2020,    181893.93
tsb-bst,2020-2021,    157491.61
vac-acc,2018-2019,     45736.08
vac-acc,2019-2020,    115441.45
vac-acc,2020-2021,     68225.22
