d_fiscal_year,total,total_constant_2019_dollars
2017-2018,4593652.48,4714420.52
2018-2019,5277975.22,5346037.35
2019-2020,3946992.61,3938908.13
2020-2021,3936208.47,3853499.82
2021-2022,4237075.17,3163395.21
