d_fiscal_year,total,total_constant_2019_dollars
2017-2018,20581431.18,21109378.62
2018-2019,19737232.35,20043949.36
2019-2020,18020478.38,17860705.12
2020-2021,20338526.46,19342023.46
2021-2022,18424435.63,13535195.14
