owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2021-2022,111416.34,100631.24
ced-dec,2020-2021,989.27,931.52
ced-dec,2021-2022,15699.36,14575.99
cic,2017-2018,17625.74,18043.14
cic,2018-2019,38838.68,39495.43
cic,2019-2020,38461.23,38495.04
cic,2020-2021,28304.23,26861.50
cic,2021-2022,36362.85,34253.98
dfatd-maecd,2018-2019,88557.20,89428.51
dfatd-maecd,2019-2020,16724.30,16319.56
dfatd-maecd,2020-2021,129880.21,123473.26
dfatd-maecd,2021-2022,88325.49,79775.58
ec,2017-2018,62422.83,63940.25
ec,2018-2019,118668.40,120513.87
ec,2019-2020,118993.52,117989.34
ec,2020-2021,50101.73,47550.07
ec,2021-2022,103317.13,95924.28
elections,2017-2018,23730.28,24388.16
elections,2020-2021,10925.36,10287.52
elections,2021-2022,94946.60,88152.69
fin,2019-2020,4630.40,4518.34
fin,2020-2021,93222.90,88651.36
fin,2021-2022,20511.87,19100.59
hc-sc,2017-2018,12262.01,12551.05
hc-sc,2018-2019,54580.88,55429.70
hc-sc,2019-2020,62600.66,61725.49
hc-sc,2020-2021,185994.40,176617.67
hc-sc,2021-2022,292246.17,270794.61
nrcan-rncan,2017-2018,796.50,817.50
nrcan-rncan,2021-2022,49382.40,44602.18
pch,2017-2018,19017.48,19545.68
pco-bcp,2020-2021,368128.61,349766.73
pco-bcp,2021-2022,125261.60,117997.03
phac-aspc,2018-2019,70439.82,71167.67
phac-aspc,2019-2020,161669.77,160911.07
phac-aspc,2020-2021,173195.43,164053.87
phac-aspc,2021-2022,106244.90,96474.15
swc-cfc,2017-2018,43567.15,44746.47
tc,2018-2019,33866.10,34199.31
tc,2020-2021,61830.78,58499.28
tsb-bst,2020-2021,44774.23,42655.40
tsb-bst,2021-2022,5049.73,4774.82
