owner_org,d_fiscal_year,total
dfatd-maecd,2017-2018,50182.67928994083
dfatd-maecd,2018-2019,39326.78228211158
dfatd-maecd,2019-2020,46799.602968292784
dfatd-maecd,2020-2021,31109.69650474524
dfo-mpo,2017-2018,24105.75
dfo-mpo,2018-2019,75842.94230769231
dfo-mpo,2019-2020,49351.807692307695
ec,2017-2018,38959.654205607476
ec,2018-2019,44040.98922800718
ec,2019-2020,65326.780969479354
ec,2020-2021,81933.11490125673
hc-sc,2018-2019,14464
hc-sc,2019-2020,240292.44460132893
hc-sc,2020-2021,75220.5053986711
ic,2018-2019,45765
nrc-cnrc,2018-2019,135612.59672131148
nrc-cnrc,2019-2020,104246.80066758298
nrc-cnrc,2020-2021,792776.7733007608
nrcan-rncan,2018-2019,31863.41105128205
nrcan-rncan,2019-2020,90800.70366430172
nrcan-rncan,2020-2021,63497.47528441623
pc,2017-2018,30449.999999999996
pc,2018-2019,22247.974714494874
pc,2019-2020,57699.05868228404
pc,2020-2021,48240.196603221084
pwgsc-tpsgc,2017-2018,414268.03445899504
pwgsc-tpsgc,2018-2019,371523.59909853875
pwgsc-tpsgc,2019-2020,883204.7024947418
pwgsc-tpsgc,2020-2021,1409712.8696069869
rcmp-grc,2017-2018,13839.000000000002
rcmp-grc,2019-2020,45539
