d_fiscal_year,total,total_constant_2019_dollars
2017-2018,571805.12,588641.45
2018-2019,780687.30,793010.92
2019-2020,1583260.90,1564936.78
2020-2021,2502490.63,2389805.54
2021-2022,2584096.47,2403712.13
