d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2017-2018,3001587.87,3094960.07
11_defence,2018-2019,4394427.37,4473294.39
11_defence,2019-2020,7224452.11,7150761.09
11_defence,2020-2021,4336950.34,4122498.44
11_defence,2021-2022,1422370.10,1341429.47
11_defence,2022-2023,1286808.35,1149450.53
5_transportation_and_logistics,2018-2019,254289.55,259033.49
5_transportation_and_logistics,2019-2020,1460751.50,1463175.94
5_transportation_and_logistics,2020-2021,164963.05,157337.43
5_transportation_and_logistics,2022-2023,10237.35,9123.55
