d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1431606.72,1469697.79
2018-2019,1693291.89,1715661.59
2019-2020,4613185.23,4562955.03
2020-2021,4357974.56,4141904.23
2021-2022,1419439.68,1317871.68
