d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2017-2018,10725789.48,11001557.11
it_consulting_services,2018-2019,10309505.22,10462086.18
it_consulting_services,2019-2020,11719678.61,11605560.21
it_consulting_services,2020-2021,10561104.53,10036355.39
it_consulting_services,2021-2022,13222026.81,12247518.05
it_devices_equipment,2017-2018,8011754.88,8209187.55
it_devices_equipment,2018-2019,7449177.18,7545003.32
it_devices_equipment,2019-2020,14399856.26,14367003.53
it_devices_equipment,2020-2021,4752346.08,4509534.65
it_devices_equipment,2021-2022,9428201.19,8733684.07
it_other,2017-2018,590492.13,605908.00
it_other,2018-2019,571408.55,579169.71
it_other,2019-2020,243241.16,239918.44
it_other,2020-2021,447377.13,426511.78
it_other,2021-2022,1731866.87,1604439.18
it_software_licensing,2017-2018,8600439.01,8821779.67
it_software_licensing,2018-2019,7564447.50,7676096.42
it_software_licensing,2019-2020,9653444.24,9556065.21
it_software_licensing,2020-2021,9410347.43,8943221.03
it_software_licensing,2021-2022,11020553.65,10213284.46
