d_fiscal_year,total,total_constant_2019_dollars
2017-2018,995152.81,1028159.78
2018-2019,2691938.73,2739462.17
2019-2020,5752870.07,5695430.32
2020-2021,6430198.40,6133077.61
2021-2022,3091784.90,2893171.85
