owner_org,d_fiscal_year,total,total_constant_2019_dollars
nrc-cnrc,2017-2018,286930.54,295785.85
nrc-cnrc,2018-2019,167734.38,171039.84
nrc-cnrc,2019-2020,39550.00,38783.62
nrc-cnrc,2020-2021,49720.00,47568.56
nrc-cnrc,2021-2022,23447.50,21980.96
pwgsc-tpsgc,2017-2018,6444636.08,6643846.72
pwgsc-tpsgc,2018-2019,6444636.08,6568135.56
pwgsc-tpsgc,2019-2020,6462292.62,6410743.05
pwgsc-tpsgc,2020-2021,1290998.05,1229335.25
pwgsc-tpsgc,2021-2022,1960238.97,1806459.85
pwgsc-tpsgc,2022-2023,3652166.36,3268516.42
