owner_org,d_fiscal_year,total,total_constant_2019_dollars
acoa-apeca,2019-2020,16594.81,16199.51
acoa-apeca,2020-2021,25627.44,24276.65
acoa-apeca,2021-2022,98394.00,92777.72
cbsa-asfc,2017-2018,36793.09,37807.00
cbsa-asfc,2018-2019,363183.41,370504.83
cic,2018-2019,35425.50,35727.62
dfatd-maecd,2021-2022,51840.00,48495.08
dnd-mdn,2020-2021,600922.77,572369.23
dnd-mdn,2021-2022,1373615.76,1291249.06
esdc-edsc,2019-2020,22435.88,22081.05
esdc-edsc,2020-2021,88263.08,83712.40
esdc-edsc,2021-2022,1012229.96,944282.62
feddevontario,2021-2022,8954.40,8141.97
ic,2017-2018,10084.06,10361.95
ic,2021-2022,93058.89,85146.82
nrc-cnrc,2021-2022,857.04,779.28
oic-ci,2017-2018,50077.47,51457.46
oic-ci,2018-2019,19016.76,19502.07
pco-bcp,2017-2018,32272.80,33165.44
psc-cfp,2017-2018,30765.94,31617.46
psc-cfp,2018-2019,46148.92,47269.80
tbs-sct,2020-2021,27259.23,25924.55
tbs-sct,2021-2022,53083.77,50256.83
