d_fiscal_year,total,total_constant_2019_dollars
2017-2018,123200.27,126110.72
2018-2019,65165.68,66512.12
2019-2020,39030.69,38262.82
2020-2021,604807.97,573109.61
2021-2022,2415725.12,2241953.21
