d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2022-2023,34201.80,30266.73
2_professional_services,2017-2018,123200.27,126725.08
2_professional_services,2018-2019,100591.18,102592.57
2_professional_services,2020-2021,600922.77,570458.16
2_professional_services,2021-2022,1759740.52,1637031.91
2_professional_services,2022-2023,520860.98,467245.88
3_information_technology,2017-2018,36793.09,37843.85
3_information_technology,2018-2019,363183.41,370830.90
3_information_technology,2019-2020,39030.69,38305.50
3_information_technology,2020-2021,141149.75,133278.40
3_information_technology,2021-2022,927967.76,863755.26
3_information_technology,2022-2023,493955.80,443395.96
