d_fiscal_year,total,total_constant_2019_dollars
2017-2018,852435.32,874524.71
2018-2019,852435.32,865691.95
2019-2020,854770.76,847557.37
2020-2021,852435.32,810384.93
2021-2022,852435.32,791439.31
