d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2613971.15,2691051.16
2018-2019,3331608.49,3392363.80
2019-2020,5421930.94,5403576.71
2020-2021,5807947.12,5552965.70
2021-2022,3422801.95,3203656.17
