normalized_vendor_name,original_vendor_name
MID VALLEY CONSTRUCTION,Mid-Valley Construction (1997) Limited
MID VALLEY CONSTRUCTION,Mid-Valley Construction (1997) Ltd.
MID VALLEY CONSTRUCTION,Mid Valley Construction (1997) Ltd.
MID VALLEY CONSTRUCTION,Mid Valley Construction 1997 Ltd.
MID VALLEY CONSTRUCTION,MID VALLEY CONSTRUCTION (1997) LTD.
MID VALLEY CONSTRUCTION,Mid Valley Construction 1997 Ltd
MID VALLEY CONSTRUCTION,Mid Valley Construction (1997) Ltd
MID VALLEY CONSTRUCTION,MID-VALLEY CONSTRUCTION
MID VALLEY CONSTRUCTION,MID-VALLEY CONSTRUCTION (1997) LIMITED
MID VALLEY CONSTRUCTION,Mid-Valley Construction (1991) Limited
MID VALLEY CONSTRUCTION,Mid-Valley Construction
MID VALLEY CONSTRUCTION,MID VALLEY CONSTRUCTION (1997) LIMITED
MID VALLEY CONSTRUCTION,Mid Valley Construction
MID VALLEY CONSTRUCTION,Mid-Valley Construction Limited
MID VALLEY CONSTRUCTION,Mid-Valley Construction Ltd.
MID VALLEY CONSTRUCTION,Mid Valley Constructrion 1997 Ltd
