d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,57364.738134206214
1_facilities_and_construction,2018-2019,57364.738134206214
1_facilities_and_construction,2019-2020,82494.90180032732
1_facilities_and_construction,2020-2021,38347.93453355155
11_defence,2017-2018,88367.33256654617
11_defence,2018-2019,66898.05882352941
11_defence,2019-2020,39222.42352941177
2_professional_services,2017-2018,4972427.412371612
2_professional_services,2018-2019,2940929.5930410046
2_professional_services,2019-2020,3065924.325676502
2_professional_services,2020-2021,2271786.1282854527
3_information_technology,2017-2018,687310.9744709133
3_information_technology,2018-2019,220871.89843285404
3_information_technology,2019-2020,94026.04130162703
3_information_technology,2020-2021,8819.291707317074
9_human_capital,2017-2018,10482.40914498424
9_human_capital,2018-2019,5239.945969626168
9_human_capital,2019-2020,16889.661985981307
9_human_capital,2020-2021,27685
