owner_org,d_fiscal_year,total
casdo-ocena,2020-2021,39832.5
cbsa-asfc,2017-2018,206198.29624817873
cbsa-asfc,2018-2019,46460.41206896552
cfia-acia,2019-2020,241529.94934782613
cfia-acia,2020-2021,21977.230652173912
cic,2017-2018,22070.19228344471
cic,2018-2019,9465.584415584415
cihr-irsc,2019-2020,24973
cra-arc,2019-2020,26276.66512396694
cra-arc,2020-2021,11466.464876033058
csa-asc,2017-2018,23940
csa-asc,2018-2019,15506.329113924052
csa-asc,2019-2020,9493.67088607595
csc-scc,2017-2018,35188.2
csc-scc,2018-2019,13560
dfatd-maecd,2017-2018,24916.5
dfo-mpo,2017-2018,313674.45070604444
dfo-mpo,2018-2019,324232.13375589787
dfo-mpo,2019-2020,244618.10771653548
dfo-mpo,2020-2021,668.3554855643046
dnd-mdn,2017-2018,660628.922501262
dnd-mdn,2018-2019,1500815.0262684608
dnd-mdn,2019-2020,1731825.6063426961
dnd-mdn,2020-2021,1579312.6180437421
ec,2017-2018,60311.68710059171
ec,2018-2019,18873.149999999998
ec,2019-2020,11635.359999999999
ec,2020-2021,68627.13
elections,2018-2019,113655.90928571431
elections,2019-2020,50949.200714285726
esdc-edsc,2017-2018,76152.2198657718
esdc-edsc,2020-2021,38631.6
hc-sc,2017-2018,151973.21914893616
hc-sc,2018-2019,109755.24264433255
hc-sc,2019-2020,232931.09145978664
hc-sc,2020-2021,95222.84717778365
ic,2018-2019,16113.308679245283
ic,2019-2020,180964.8513207547
ijc-cmi,2020-2021,8819.291707317074
infc,2017-2018,1794.5020443925232
infc,2018-2019,5239.945969626168
infc,2019-2020,5254.3019859813085
mgerc-ceegm,2017-2018,22148
mgerc-ceegm,2018-2019,24521.000000000004
nrc-cnrc,2020-2021,59797.34
nrcan-rncan,2017-2018,0
nrcan-rncan,2018-2019,0
pc,2017-2018,159792.26
pco-bcp,2017-2018,51510.73611111111
pco-bcp,2018-2019,10752.263888888889
phac-aspc,2017-2018,13672.764162460613
phac-aspc,2018-2019,58240.041220718565
phac-aspc,2019-2020,69368.80097676668
phac-aspc,2020-2021,54605.00682002706
ps-sp,2017-2018,73544.27395833333
ps-sp,2018-2019,2798.69375
ps-sp,2019-2020,13145.223529411764
ps-sp,2020-2021,33410.77647058824
pwgsc-tpsgc,2017-2018,3404904.667613501
pwgsc-tpsgc,2018-2019,816561.1140896371
pwgsc-tpsgc,2019-2020,439278.357125842
pwgsc-tpsgc,2020-2021,413766.10834582674
rcmp-grc,2017-2018,280154.71698113205
rcmp-grc,2018-2019,46820.377358490565
sshrc-crsh,2017-2018,59101.259999999995
tbs-sct,2018-2019,118226.25
tbs-sct,2019-2020,99499.89
tc,2018-2019,150845.0294117647
tc,2019-2020,192460.2705882353
tc,2020-2021,27685
vac-acc,2017-2018,224950.09140767824
vac-acc,2018-2019,22891.72760511883
